1,0.781969510448,0.580619646979,0.870342012682,0.240554230946
2,0.786101239557,0.591126052423,0.872374036568,0.263923337272
3,0.786101239557,0.591126052423,0.872374036568,0.263923337272
4,0.787879474137,0.606711638314,0.872440350508,0.280588041597
5,0.787879474137,0.606711638314,0.872440350508,0.280588041597
6,0.821131705882,0.624038142397,0.894872127761,0.392831557746
7,0.821131705882,0.624038142397,0.894872127761,0.392831557746
8,0.821131705882,0.624038142397,0.894872127761,0.392831557746
9,0.821131705882,0.624038142397,0.894872127761,0.392831557746
10,0.821131705882,0.624038142397,0.894872127761,0.392831557746
