0,None,0.897843260435,0.897495792631,0.897450738466,0.897095938303,0.897087718808,0.896548001727,0.896339419917,0.896150915778,0.8959215602,0.895591935604,0.895448892579,0.895299298724,0.894786417342,0.894235255265,0.893971347437,0.893920454192,0.893882595747,0.893585235672,0.893456812066,0.893419424758,0.893347832468,0.893345656432,0.893327695137,0.893326886044,0.89329113243,0.89308742201,0.893047405234,0.892841279737,0.892765690864,0.892614205117,0.89258632672,0.892213305507,0.891929118966,0.891904298233,0.891880754678,0.891778709559,0.89170883863,0.891400442803,0.891127206881,0.890909090909,0.890850223569,0.890769861316,0.890769674275,0.89073340545,0.890726266211,0.89064650072,0.890421192066,0.890369134368,0.890268933102,0.889919853483,0.88981775428,0.889715922782,0.889491518909,0.889041183411,0.889039039039,0.888863841298,0.888842567466,0.888589022814,0.888511344173,0.888458267892,0.888366193123,0.888365384944,0.886708877236,0.886450790335,0.886421344338,0.884692969654,0.884643700732,0.884022731175,0.884000724784,0.883319067582,0.883290658918,0.882779669868,0.882661517396,0.88167065503,0.881324051749,0.880733009882,0.879286738895,0.879117261678,0.878734089603,0.869962881121
1,[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1],0.899143254019,0.898937899863,0.898928654418,0.898882283232,0.898766199941,0.898745592411,0.898700228545,0.898667086596,0.898666654609,0.898596945148,0.898507814369,0.898482154267,0.898462110206,0.898332133494,0.898331986646,0.898286136664,0.898184136762,0.898150214814,0.89810401592,0.898037668233,0.897969104301,0.897843260435,0.897815156156,0.897655463141,0.897632246385,0.897174383866,0.897120907481,0.896569653606,0.896395175356,0.896291698455,0.896284953084,0.896259157617,0.896142953819,0.895887971036,0.895857339852,0.895473608217,0.895457782762,0.895187286676,0.895170282945,0.89507358002,0.894933824092,0.894841330578,0.894418264887,0.894362579791,0.89436078454,0.894312794059,0.894205718586,0.894165040567,0.894128258738,0.894027078314,0.893973903517,0.893948141589,0.893944758622,0.89384906401,0.893844487199,0.893497829336,0.893395962269,0.893254593631,0.893197808072,0.89309182985,0.893091727245,0.892078625859,0.8919866911,0.891883163923,0.891658438107,0.891658040028,0.891073970171,0.890999660566,0.890669229836,0.890555568018,0.890070908618,0.8898717048,0.889666364571,0.886407340946,0.886305081473,0.885780824917,0.882396583357,0.881675958961,0.876629383128,0.874293964665,0.874293964665
2,[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0],0.899248317278,0.899225226903,0.899143254019,0.899077017575,0.89907684388,0.898941123985,0.898918220068,0.898745807009,0.898713115793,0.898643678204,0.898643595294,0.898607879,0.898570325242,0.898528513567,0.898519226394,0.898490162483,0.89848470294,0.898481414502,0.898471861275,0.898438166695,0.898403026508,0.898383225799,0.898379229853,0.898312921873,0.898299182637,0.898289706572,0.898286227781,0.89827634713,0.898259314765,0.89825270762,0.898234008016,0.898168155785,0.898163779782,0.898145050351,0.898141467429,0.89804800305,0.898033814987,0.897977795682,0.897950072478,0.897939984053,0.897929162604,0.897917415477,0.897917363671,0.897875303892,0.897795815509,0.897790846468,0.897725043327,0.897702620546,0.897646357291,0.897543098837,0.897514727541,0.897442019108,0.89736084463,0.89724302242,0.897096726557,0.897096316632,0.897073353024,0.896896494399,0.896606299828,0.896491488874,0.896237057686,0.896110465727,0.896043394472,0.895956424258,0.895933746438,0.895899242301,0.895819520015,0.89573212322,0.895558922345,0.895467097955,0.89530195178,0.895213299414,0.89493877551,0.894836468571,0.894541174918,0.893959573492,0.89389665929,0.893795548516,0.893395020413,0.893189011991,0.892678000516
3,[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1],0.89957846037,0.899453344548,0.899305080884,0.899248317278,0.89913414638,0.899111166108,0.899100485166,0.899099726693,0.898997347817,0.898994515539,0.898974106221,0.898915047959,0.898895047035,0.898871852882,0.898859338303,0.898858947657,0.898838543023,0.89882598227,0.898802809121,0.89879242449,0.898778468237,0.898745724059,0.898690212395,0.898653785635,0.898596726424,0.898573728858,0.898551064355,0.898485097248,0.89844769431,0.898401826484,0.898378254911,0.898336880435,0.898313870799,0.898307996732,0.89830325939,0.898280013378,0.898233520258,0.898200911992,0.898197228256,0.898150339883,0.898125244041,0.898079294214,0.898046288615,0.898043024589,0.89803174574,0.898005802967,0.897953024425,0.897881787359,0.897833814163,0.8978098259,0.897777169784,0.897763184777,0.897758336917,0.89773103055,0.897711791842,0.897560590912,0.897520955426,0.897430091702,0.897379106797,0.897360246687,0.897337572499,0.897004262806,0.896489740441,0.896451172494,0.896446745452,0.89640698149,0.896388083584,0.896344502791,0.896149762756,0.896011522892,0.89596764871,0.895935354599,0.895678494217,0.89564814844,0.895552746188,0.894473828935,0.894104259385,0.893795370629,0.893701334499,0.893646354407,0.889907159835
4,[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1],0.89957846037,0.89932762095,0.899202089263,0.899142460266,0.899123148935,0.899066033124,0.899050351389,0.898962032178,0.898905080884,0.898859821467,0.89883472698,0.898814996544,0.898792175837,0.898792149544,0.89878002776,0.898779895122,0.898745724059,0.898654310534,0.898653166024,0.898631116382,0.898629871074,0.898541102476,0.898528866255,0.898527774165,0.898484661559,0.898457921612,0.898415347683,0.898415191698,0.898378254911,0.898365436444,0.898280013378,0.898266194062,0.898256871149,0.898253540381,0.898235469576,0.898210990174,0.8981875469,0.898156677645,0.898070068102,0.898032978686,0.89802668298,0.8979906102,0.897931766944,0.897927475382,0.89784295598,0.897819803923,0.897786231409,0.897700160868,0.897645417738,0.897517220697,0.897449954254,0.897356547022,0.897273548783,0.897235492303,0.89721719511,0.897186844223,0.897116639069,0.897060451236,0.896466317275,0.896332975632,0.896278774107,0.896218737942,0.89615671552,0.896035246158,0.895994059657,0.895981917183,0.895931177969,0.89584530748,0.89578489736,0.895758311361,0.895668921866,0.895659604665,0.895529665091,0.895144028682,0.894624184723,0.894355913708,0.894253813949,0.894205678037,0.893569252974,0.89344373117,0.893366584165
5,[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1],0.8996697443,0.89957846037,0.899408306806,0.899328171259,0.899327901514,0.899248042166,0.899099726693,0.898998254138,0.898904812815,0.898838911057,0.898779580675,0.898768960537,0.898765244103,0.898712649145,0.898675887275,0.89866164734,0.898653785635,0.898643938179,0.898620408754,0.898587346153,0.898584324369,0.898470865648,0.898449086979,0.898428603963,0.898409228805,0.898275048183,0.898257099072,0.898187597952,0.898041220374,0.898039518077,0.8980006997,0.89785655192,0.897849464892,0.897791988247,0.897749766547,0.897723465635,0.897565728683,0.897243291913,0.897083175733,0.896975210371,0.89690482222,0.896873235017,0.896734183514,0.896699228151,0.89669279175,0.896633541163,0.896614590984,0.896388083584,0.896373509148,0.896328847271,0.896204357541,0.896176711561,0.896087292694,0.896082886492,0.896082157491,0.896017646764,0.895981367943,0.895980274832,0.895930494057,0.895919139298,0.895824595987,0.895789596593,0.895754437656,0.895651657756,0.895636424699,0.895624567075,0.895529665091,0.895449660621,0.895438003129,0.895012991718,0.894593267735,0.894277127399,0.893872752415,0.893473553569,0.893217036371,0.893164373509,0.892998574719,0.892712045849,0.892078580365,0.892078580365,0.891574685993
6,[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0],0.8996697443,0.899418425868,0.899189823492,0.899099466718,0.898998178506,0.898974522276,0.898927445846,0.898897848334,0.898871572461,0.898859648679,0.898815281268,0.898801661791,0.898793254588,0.898712835804,0.898686674083,0.898586930667,0.898575173183,0.898554088322,0.898541766951,0.898411752416,0.898405575192,0.898336075495,0.898290579221,0.898289331055,0.898214716338,0.898195631826,0.898180323412,0.898165400095,0.898163466714,0.898125039684,0.898117420393,0.898079101907,0.897903372835,0.897857419705,0.897848568747,0.897795450064,0.897777867359,0.897771301699,0.897758933282,0.897716127224,0.897707340033,0.897690710716,0.897549553702,0.897476436174,0.897417675268,0.897345576798,0.897298034449,0.89712804649,0.896446736118,0.896318426298,0.896241686467,0.896160290901,0.896123014701,0.89610954146,0.896034701628,0.895939640465,0.895898120229,0.895849433107,0.89579976985,0.895795299526,0.895760507738,0.895746768502,0.895707655073,0.895673153989,0.895450296058,0.895415712379,0.895153142962,0.894925352529,0.894784994579,0.89472019615,0.894433866875,0.894333865058,0.893723034062,0.89367058755,0.893670129178,0.89349217553,0.893467964313,0.891977657904,0.891877720829,0.89177639404,0.891751822312
7,[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0],0.8996697443,0.899636367269,0.899385153996,0.899329179058,0.899236360094,0.899203195891,0.899202571807,0.899179580675,0.899166804721,0.899133332333,0.89910001721,0.8990768644,0.899074008753,0.89906402081,0.899063916511,0.899054229944,0.899042942749,0.899042927019,0.899007474932,0.898961408691,0.898951929162,0.898928844937,0.898917950951,0.898917483985,0.898857809564,0.898838911057,0.898838086919,0.898826439511,0.898802733485,0.898792273242,0.898769230337,0.898736040371,0.898734035982,0.898713115793,0.898712555816,0.898710360566,0.898692191497,0.898689880339,0.898677007299,0.898667174323,0.898643646584,0.898606445251,0.898587154211,0.898560657985,0.898541310409,0.898518005499,0.89846295032,0.898447544173,0.898444626506,0.898428603963,0.89842418796,0.898409157008,0.898382210335,0.898336283333,0.898335992706,0.898326473692,0.898299837144,0.898284793342,0.898253009974,0.898237181121,0.898229079419,0.898195631826,0.898177567477,0.898163466714,0.89814955184,0.898126628101,0.898122187344,0.898014556804,0.898007371113,0.897996543226,0.897888170571,0.897809594229,0.897581359494,0.897560438307,0.897459762441,0.897254393716,0.896319003593,0.895915268564,0.895374737311,0.895312942982,0.893014779957
8,[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0],0.8996697443,0.899623248589,0.899533744581,0.899452799151,0.899203272037,0.899156719075,0.899065955013,0.899040913434,0.899020163046,0.898973716969,0.898961210677,0.898960449143,0.898952657592,0.89894057436,0.898928654418,0.898918791493,0.898917670771,0.898915246149,0.898915047959,0.898914787033,0.89883799885,0.898836412202,0.898824932722,0.898803803935,0.898766888744,0.898736008837,0.898732368239,0.898699411494,0.89868688351,0.898610161768,0.898518068832,0.898481414502,0.898473050343,0.898378625257,0.898369820339,0.898332190998,0.898276477113,0.898252916266,0.898252384037,0.898210481971,0.898187141527,0.898164091895,0.898154523727,0.898103509905,0.898098704348,0.898048905109,0.898015313142,0.897968687486,0.897903169305,0.897856380041,0.897850931574,0.897838560498,0.897406733394,0.897311281006,0.897222479269,0.896724520881,0.896512409071,0.896142532709,0.895853602581,0.895772593248,0.89575995693,0.895241020255,0.895192820122,0.895087429979,0.89502627499,0.894677388986,0.894089398395,0.8939373959,0.893419699829,0.893318233296,0.892886520965,0.892280026121,0.891779140916,0.888004957699,0.887258295673,0.886609746698,0.883182379487,0.874293964665,0.874293964665,0.874293964665,0.874293964665
9,[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0],0.8996697443,0.89962306069,0.899394780995,0.899348492163,0.899270925195,0.899245974799,0.899225554115,0.899202733485,0.89914329389,0.899119909407,0.899097256827,0.899096368393,0.899050610311,0.899043108546,0.899017460183,0.899017089018,0.898994013377,0.898974195006,0.898937689555,0.898937471474,0.898915190001,0.898904901177,0.898891076455,0.898858836944,0.898844534159,0.898829941539,0.898802393214,0.898765240234,0.898653398027,0.898648768022,0.898639422453,0.898630632825,0.898606484645,0.898598342271,0.898597293781,0.898587346153,0.898583489593,0.898559527819,0.898530945331,0.89852232418,0.898495024728,0.898485097248,0.898479939134,0.89844819717,0.89842886774,0.89842886774,0.898405886523,0.898374781068,0.898368727446,0.89834578289,0.898303186411,0.898299263892,0.898275308871,0.898252221171,0.898183180987,0.898140416944,0.898098704348,0.898038820254,0.897982379852,0.897917539164,0.89773082139,0.897611184418,0.89730470102,0.89692020882,0.896896207627,0.896886107187,0.896591856687,0.896566510636,0.895489574179,0.895453760991,0.895420244387,0.8953028439,0.89515122315,0.894779599787,0.893366584165,0.892887606646,0.892685075209,0.892613047026,0.892078380082,0.891880348296,0.891776126425
10,[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0],0.8996697443,0.899644345205,0.89946154842,0.89942865311,0.899371563794,0.89930204563,0.899268712297,0.899263926745,0.899187210404,0.899063420358,0.899063420358,0.899040468208,0.899040265283,0.899020479541,0.899017231336,0.898937533625,0.898858154632,0.898811589317,0.898741412817,0.898732273201,0.898722882621,0.898713955759,0.898709887075,0.898704820324,0.898686308786,0.898658975061,0.898653143499,0.898587443291,0.898568729456,0.89855128102,0.898530946094,0.898456859124,0.898432537724,0.89842868662,0.898324935226,0.898243958704,0.898234030551,0.898224043716,0.898200865407,0.898121836072,0.898104084943,0.898098631359,0.898098548789,0.898049229971,0.897976597698,0.897894242444,0.897843912665,0.897791941725,0.89776323752,0.897744424984,0.897736352855,0.897692632225,0.897690099803,0.897586092232,0.897569731458,0.8974669005,0.897284617025,0.897170983383,0.897129634723,0.896709796188,0.89649188097,0.896346179901,0.896228201783,0.896176576711,0.895799457995,0.895009515014,0.894594774204,0.893998263614,0.893998263614,0.89367058755,0.893545019831,0.893366584165,0.893297918343,0.893276112373,0.893146836941,0.893097475197,0.893096483644,0.892483223631,0.891977657904,0.891805703872,0.891781812672
