GNB;0.963080552688;0.851768431123;0.928196594846;0.00986093932762;0.908664465868;0.819972998967;0.00522176268323;0.987479016895;0.572847677885;0.907178006101;0.958990312683;0.716072815299;0.0063963500882;0.00226130338207;0.960391953255;0.000682230214042;0.000226541259931;0.668220219438;0.947615466694;0.865023105193;0.944384039444;0.00139760530224;0.00217157320884;0.954789009983;0.967594876226;0.944693704284;0.763658488599;0.957186771011;0.995019104387;0.0289074773832;0.298551644915;0.986767853333;0.918004433159;0.728993382111;0.579479576376;0.975875289996;0.900858942131;0.915670496178;0.942004943202;0.847574050696;0.679385446867;0.00486150732492;0.981887564383;0.0093630987367;0.874346056683;0.601396046385;0.758070018764;0.985199552314;0.739545930414;0.887803285824;0.637943300686;0.806260672292;0.681733162151;0.0136929200998;0.420552776612;0.991063653743;0.959719818609;0.0014032880666;0.000231461872119;0.870305583064;0.498163237699;0.88530850169;0.95509284413;0.613319215797;0.782089053039;0.0171158608473;0.881988874446;0.631881449033;0.925748388224;0.00370861707449;0.859024208457;0.928622896011;0.903677863826;0.0046450890253;0.100674989476;0.974832489596;0.871312763867;0.0735185465976;0.857746676023;0.00430020332648;0.953709600902;0.959503393364;0.943739369974;0.766246766893;0.0798358113494;0.895160881122;0.553608774087;5.50770966347e-05;0.904056002949;0.869357135196;0.835015630104;0.947331865096;0.920520941191;0.980675825068;0.948489772534;0.00320804605033;0.020739638096;0.907933145261;0.00531992630992;0.970706955388;0.0118675502587;0.995366384938;0.0200781885347;0.851629835061;0.864691661141;0.263516035767;0.818137511993;0.858557439261;0.765695082351;0.219398978672;0.915090523991;0.835613165048;0.0515233775517;0.987861220091;0.00561899998745;0.0463487394744;0.963749308088;0.0141162272334;0.000245840218768;0.0101652017059;0.950529348723;0.590595608236;0.913415686496;0.891246859396;0.0248133413708;0.777507551138;0.0725375148527;0.580981461853;0.00194091553912;0.601267651496;0.00285924944565;0.681245710428;0.739916438533;0.812786810532;0.000771221921599;0.814338480992;0.543354338803;0.650959112083;0.00556112821996;0.821437967495;0.0174217824923;0.983427909179;0.905663335547;0.0348596055929;0.997136472845;0.929561848104;0.823371210302;0.857792731608;0.92792214537;0.00491580636499;0.430191967507;0.0661219247971;0.0055997500573;0.00335898249393;0.982704590998;0.79971703946;0.852522212272;0.729525275188;0.00339780069787;0.805186162444;0.798140965636;0.952819084058;0.932734520592;0.0148851660163;0.00353410412328;0.911187543104;0.994623841783;0.739574891722;0.746518989966;0.0791170329056;0.871797105811;0.862466465378;0.562786679208;0.932556962236;0.00162961016823;0.00361969767012;0.0642900966285;0.00377457273178;0.995504063374;0.807036904993;0.898538798622;0.844164891808;0.735270951217;0.809472056118;0.648745318214;0.0280279450518;0.980125805647;0.921998225039;0.988472250057;0.413170134877;0.00277524716698;0.00457492249365;0.914486291253;0.0190096594771;0.960540702194;0.0468194836742;0.94477713096;0.874621343381;0.0269656798336;5.48374077464e-31;0.837507808187;0.852035154212;0.878753960109;0.976277502831;0.787492635428;0.784093483905;0.00107416823361;0.660293016035;0.958637262649;0.937887451896;0.00482099638921;0.953727586772;2.00747003615e-05;0.74451174249;0.00320053571656;0.913062477624;0.932257732651;0.980366103516;0.840505641927;0.935896899363;0.965114924496;0.910139193331;0.884819494502;0.532191613728;0.906720504524;0.721336754179;0.754664404075;0.464574457824;0.768831290103;0.893863247706;0.980016621253;0.980898501468;0.870827955972;0.395990415539;0.706914555142;0.518396459216;0.919717121149;0.789753082694;0.980208443495;0.836577261813;0.88842859875;0.947879587977;0.926239571656;0.774220035462;0.59147394112;0.756089448283;0.0926466264652;0.0164965604116;0.562022970881;0.966732005369;0.638225279417;0.975558242269;0.798445155841;0.993012837113;0.590071667243;0.964019814878;0.981526718544;0.89523656386;0.406454232564;0.742646548109;0.994726025008;0.660607092608;0.854514207079;0.101875748986;0.99288429129;0.977192398917;0.991939465775;0.960818024557;0.799408854735;0.99184589779;0.40216838072;0.941730649307;0.0845372514471;0.828555566372;0.883523450333;0.634828152503;0.846182766877;0.0498566447006;0.81200474261;0.952951617984;0.726981906984;0.87367832327;0.989538217844;0.0430233785784;0.959382600194;0.673149170242;0.994301704096;0.996650993525;0.861996304808;0.957343005698;0.973126474472;0.133960219596;0.979433425744;0.970578858502;0.967242403362;0.848935448369;0.958037079396;0.987546476992;0.682102689075;0.294330024002;0.989868083784;0.386315800546;0.98714174828;0.9729018889;0.996483802719;0.940393961276;0.848988350411;0.974163845027;0.800022422627;0.916818115608;0.981222362179;0.995003291676;0.850601838909;0.467385626534;0.966552575191;0.612484865013;0.974402566477;0.853041908144;0.868699653709;0.909527821291;0.0728292899368;0.797698178737;0.722870589357;0.748787820124;0.958849386769;0.884584139318;0.861631044026;0.876364660319;0.767541824464;0.660409887075;0.98360093926;0.0219104447644;0.932212560097;0.849903542476;0.964231009662;0.870437342388;0.916449859239;0.665632115196;0.999493880625;0.916836256053;0.106965753742;0.996275848726;0.92751150812;0.431865943041;0.99147409139;0.433487984468;0.634275816721;0.00377016138101;0.0178073851309;5.33790557499e-07;0.993725970549;0.969512474668;0.944046233975;0.905452890105;0.990855571306;0.88199753608;0.905072683098;0.953992376226;0.156832552789;0.941935459009;0.937904002609;0.956270946454;0.983783898168;0.968960041565;0.0607178954388;0.862757429248;0.961173133555;0.986039174147;0.992268621426;0.992084280902;0.984407344405;0.933578437933;0.74461335401;0.928041294951;0.960825420952;0.971009479301;0.983778032414;0.688996270565;0.977403614444;0.890760325634;0.984180428029;0.899241461444;0.168479335012;0.710886015468;0.589091073729;0.697123772975;0.994473943224;0.000683745549937;0.911839890757;0.981951108747;0.894720328608;0.967827501957;0.946750043038;0.98700067729;0.275200528315;0.994081943044;0.965386743363;0.778551815917;0.967239156309;0.887333631741;0.995732702593;0.938916544147;0.712502879453;0.929588715926;0.937705607569;0.828778764909;0.933999837318;0.961624762145;0.530324148429;0.851921050891;0.979358405963;0.92010567672;0.935711116318;0.92566452983;0.738259271938;0.994857705802;0.713264463476;0.728285510065;0.991950052471;0.962350989021;0.974034671086;0.997211608876;0.108670424864;0.969805595994;0.957257587041;0.883303833539;0.979176700481;0.426714703572;0.885564877129;0.973379549958;0.969742265022;0.630898182846;0.898523010865;0.879142968225;0.940940665361;0.91496728433;0.883802243202;0.886588662822;0.977101469891;0.995830942814;0.968916666974;0.82946810814;0.822550088407;2.19500539493e-32;0.992471569743;0.985058166921;0.990007021362;0.519990377464;0.613360877497;0.987972246941;0.959307901885;0.840853255701;0.778774531719;0.959414925154;0.945657679582;0.97216341934;0.94562247678;0.98052959391;0.884442382211;0.427147704755;0.978015133396;0.996519496572;0.708930810749;0.988161525678;0.929698990569;0.994601809019;0.994173692171;0.969256371071;0.958186552256;0.939772632661;0.668487822841;0.946523299087;0.968562168354;0.917740100746;0.946931821194;0.708846098042;0.897207142709;0.996218098954;0.912892436703;0.975264872415;0.653834579669;0.805375753247;0.723885607108;0.994297051828;0.93362187278;0.286050998943;0.988320735453;0.996346691927;0.902317610553;0.97165896197;0.65091060726;0.316429859113;0.972925725481;0.98541989748;0.991227160141;0.933117302902;0.856330204782;0.657251148389;0.971010639012;0.81779412389;0.987887234876;0.512756550846;0.916903160757;0.983636073159;0.996733573398;0.984658189611;0.861921769944;0.97951250076;0.985379915544;0.516942746054;0.991946035165;0.969969994425;0.855032081136;0.432774724827;0.996018625693;0.986239029825;0.988391554648;0.773988184738;7.35503461845e-05;0.511103940627;0.2276354525;0.900446547168;0.971589531204;0.802220237782;0.93491802365;0.634792355723;0.963470902183;0.956506593695;0.990971903323;0.215910435727;0.988870717798;0.925257860083;0.979985106164;0.878272579022;0.732660016175;0.988327446518;0.994048782355;0.985204579153;0.970450937414;0.791441080308;0.000705677904893;0.991362631789;0.996645289525;0.981480324689;0.747880826432;0.925398327161;0.47896515219;0.980706614187;0.970466697357;0.0252199918729;0.995970175909;0.971409598655;0.771359671053;0.724885804149;0.975042891755;0.956438047812;0.732667966866;0.804736395864;0.997732884813;0.985937502116;0.851215483825;0.498760333342;0.991165540782;0.975841409477;0.847582996432;0.856816020132;0.929606517982;0.995900067373;0.832005491011;0.9687322581;0.498885333523;0.990979286833;0.994348584582;0.625543703412;0.0938616232468;0.965493176132;0.992430152139;0.736755734261;0.993946868034;0.967647432771;0.988971310986;0.847339369392;0.984387161556;0.789280184894;0.863732062604;0.986677824731;0.937428429296;0.480274022485;0.942996054616;0.887475286683;0.914347667251;0.987516697241;0.982348354828;0.997117998489;0.982870845052;0.917449039393;0.986115082067;0.993666387014;0.951470816943;0.276074887089;0.984891576752;0.89776267056;0.988822887856;0.970998733756;0.988510000789;0.732972051973;0.923015539;0.865400134611;0.992609827553;0.621709458243;0.152104533883;0.968013333456;0.928644672559;0.699878029934;0.833311474162;0.509083185575;0.843528806387;0.974096431768;0.969018617841;0.894732399609;0.993539885082;0.972595171795;0.00640771889826;0.711735442338;0.996853266539;0.856844062182;0.957486428657;0.810948099806;0.283187863741;0.976600650399;0.984463902146;0.968526674416;0.990964082766;0.980539804574;0.993448214689;0.716542397223;0.958338699822;0.80861622532;0.901418591759;0.946948382404;0.928004944218;0.957396191783;0.924095860986;0.996832805161;0.969781713591;0.529803535987;0.491113669761;0.83339176948;0.989949210535;0.553308095867;0.990803103046;0.957810864266;0.541443534083;0.973352912591;0.967747054407;0.887880285393;0.991222718972;0.937622171328;0.864917145243;0.989553349981;0.995906885402;0.567095964602;0.93779300545;0.758592099782;0.978846342617;0.923209238244;0.923341988752;0.929107800678;0.982937757496;0.967657320908;0.712618266261;0.684971697485;0.964012107297;0.708430550307;0.993228017251;0.992263229825;0.956515909139;0.917128214753;0.857543352069;0.0467950829037;0.98616042888;0.959922766451;0.990373648551;0.95646420689;0.947368472615;0.00190306844002;1.99976286588e-07;0.986852388277;0.982239963899;0.958164924339;0.981827471837;0.791648229446;0.97579814753;0.838021542412;0.814738764325;0.996206845065;0.833657297297;0.909540233299;0.955535714539;0.661097402017;0.988647967331;0.942553156827;0.422672724704;0.988371823702;0.974407867609;0.864053894163;0.985276004272;0.993193579658;0.088201670008;0.748870705743;0.959663770987;0.965543833517;0.867573401536;0.702566121408;0.985283129489;0.696244945005;0.960560458051;0.98366589788;0.215505426525;0.620648672569;0.746819008427;0.732825950329;0.861503195126;0.933750020523;0.960504160006;0.941719093812;0.875102543204;0.985822852846;0.972569108829;0.746898147133;0.0606000230742;0.957344834873;0.990752491341;0.553462793499;0.842312070287;0.371189998656;0.726555904673;0.941921069539;0.688918783789;0.185225104278;0.743302208883;0.637953683231;0.955595842176;0.993886247217;0.972491021832;0.990126133002;0.884513482263;0.840571090229;0.930178307702;0.926021277919;0.99432214177;0.986509681638;0.873430970094;0.823530715614;0.955389802326;0.995643662003;0.952355707356;0.961618237419;0.953932763834;0.0192944054299;0.978517376965;0.911604412749;0.00186190247181;0.931609467689;0.143184501337;0.906081874892;0.941675451414;0.971472238482;0.940167714419;0.569324588392;0.99475592401;0.960599679569;0.85798604831;0.663954895567;0.937094599521;0.993953251547;0.928635802132;0.940953078453;0.997632959968;0.180184365759;0.608993235521;0.880710268306;0.360063355143;0.980367979043;0.881704244761;0.912974002997;0.720403326741;0.670104013702;0.824597916606;0.971784813896;0.75575634433;0.792443024004;0.976066741416;0.863961538426;0.193453447994;0.27659827103;0.727728460107;0.97408534271;0.953669033057;0.686221042164;0.896119517293;0.854104719839;0.995988336383;0.975703125563;0.870174698305;0.508412063564;0.974897802872;0.863268323483;0.903290885672;0.858167044825;0.849635044598;0.907327424829;0.223225820647;0.985971816047;0.987281257003;0.995773747687;0.952927101247;0.988127924974;0.914342454925;0.893932334078;0.74722310574;0.876738224311;0.969989254283;3.68986516604e-05;0.83009235176;0.911804103383;0.916827073618;0.895672607918;0.298801147099;0.889741567047;0.857238960683;0.988144417818;0.133785872519;0.967018650505;0.579306336001;0.0458872514412;0.880790334233;0.993593818959;0.752270408767;0.991437031917;0.995404387165;0.958651694006;0.988184479109;0.796759621309;0.976638857857;0.95194665354;0.832636476393;0.973034784965;0.947918869741;0.849055593291;0.911407053857;0.983657579103;0.983222648706;0.952009636957;0.975874004876;0.946222380526;0.0805613489277;0.771354535154;0.929130176237;0.924019904644;0.785711324564;0.803693524889;0.00438162091356;0.99335076358;0.995979647291;0.335354280498;0.760943508984;0.688868846838;0.929797762807;0.952738647074;0.96568010097;0.933972274476;0.0715191907613;0.998554345659;0.826669226969;0.789771462246;0.879688736998;0.579555247033;0.0704136229215;0.986442371435;0.75883634252;0.888517004528;0.821327425258;0.991516915834;0.979377503158;0.991060231074;0.963586773113;0.941528576566;0.947859454151;0.973382441191;0.823968868683;0.774028022303;0.132214774417;0.783760058521;0.865578479085;0.202255762489;0.0483668433329;0.982871788914;0.71155964971;0.972660424441;0.305935323146;0.781066214249;0.771853485643;0.990078588601;0.933362653125;0.890216371643;0.830417613894;0.0300679766511;0.226488719389;8.43888102354e-07;0.596138347937;0.120197117137;0.777235396131;0.537030553909;0.992751886872;0.964853108281;0.82145141896;0.736245282697;0.79347070386;0.946791522528;0.466578522033;0.647120593083;0.482000830336;0.827310083667;0.906976668067;0.983141018013;0.873793657507;0.00321751312481;0.28221639934;0.985175191132;0.685987187016;0.965104279483;2.59045199372e-06;0.985510638357;0.996416562837;0.870122134066;0.76728877104;0.999476644186;0.783879126332;0.935974265913;0.800280674493;0.992627363447;0.921163495859;0.995021106541;0.194833314159;0.798477338358;0.752029706168;0.963969569545;0.00015338426899;0.932801210712;0.467164291794;0.879342961933;0.333893087001;0.992258340554;0.854094748235;0.988721388249;0.860593959116;0.767013705457;0.990671565144;0.93027834038;0.971181578388;0.740462893307;0.877570152437;0.752847370853;0.976966394486;0.389221926011;0.965524727543;0.997396967289;0.983161970428;0.994564065885;0.923317532752;0.98520973312;0.93698515832;0.985828974637;0.615256660918;0.713405961659;0.972995549337;0.587112171161;0.615957355728;0.981637730019;0.914139753605;0.0115283880177;0.833745156607;0.799036717979;0.993614036488;0.995594477833;0.945785858587;0.896793165061;0.841140436107;0.995769343436;0.982211146647;0.949942059018;0.9735693648;0.981531280188;0.994503262385;0.989763018206;0.798765465116;0.993792732468;0.990735110832;0.4097273474;0.951684557862;0.648778902354;0.994246048652;0.729441311451;0.899238633304;0.933642448042;0.829557238698;0.971362707723;0.971212017185;0.975165714945;0.989559648924;0.13949894455;0.985426999903;0.768302860659;0.996445806616;0.834030492915;0.967130432081
